lnc	gene	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000175611	ENSG00000156127	0.06524132	0.4626017	-0.09932469	0.2429767	-0.06264838	0.4737564
ENSG00000268388	ENSG00000123685	0.2412377	0.005886058	0.1193902	0.1600185	0.04936062	0.5726009
ENSG00000130600	ENSG00000087088	0.1901743	0.03087484	-0.01885641	0.8249901	0.0345719	0.6928006
ENSG00000268388	ENSG00000187244	-0.04104733	0.6441782	-0.06985993	0.4121102	-0.07582808	0.3856751
ENSG00000251562	ENSG00000187244	-0.156547	0.07644997	-0.04176452	0.6241708	-0.048603	0.5785153
ENSG00000245532	ENSG00000185825	-0.1083462	0.2216318	0.009432366	0.9119279	-0.1033898	0.236306
ENSG00000245694	ENSG00000060982	-0.08249268	0.3526806	0.052063	0.5412596	-0.007666707	0.9302077
ENSG00000251562	ENSG00000060982	-0.2480697	0.004588986	-0.03214979	0.7061079	-0.00754302	0.9313309
ENSG00000245532	ENSG00000105552	-0.08295952	0.3499531	-0.04323654	0.6119918	-0.07441815	0.3945961
ENSG00000251562	ENSG00000105552	0.118691	0.180346	-0.0313156	0.7133958	-0.04340762	0.6198171
ENSG00000233429	ENSG00000119866	-0.04423	0.6186883	0.06579787	0.4398844	0.03208888	0.7138665
ENSG00000222041	ENSG00000119866	-0.05264643	0.5534893	-0.1856608	0.02807733	-0.148226	0.08862256
ENSG00000203875	ENSG00000119866	-0.09543188	0.2820143	0.05835387	0.4934411	0.008742139	0.9204479
ENSG00000203875	ENSG00000069399	-0.1328905	0.1332723	-0.1495136	0.07787818	-0.1182469	0.1752335
ENSG00000178977	ENSG00000069399	0.04900531	0.5812859	-0.09848779	0.2469895	0.03390299	0.6984534
ENSG00000245694	ENSG00000085185	0.2283495	0.009246822	0.2852506	0.0006351802	0.2729025	0.001482399
ENSG00000214049	ENSG00000186716	-0.08688615	0.3275381	-0.1115359	0.1895282	-0.05842016	0.5041685
ENSG00000245694	ENSG00000100739	-0.05887225	0.5075054	-0.144267	0.08901916	0.05784526	0.5083808
ENSG00000268388	ENSG00000100739	0.2344594	0.00748602	0.2506973	0.002812163	0.4653737	1.661421e-08
ENSG00000178977	ENSG00000145734	0.04958665	0.576805	0.05669908	0.5057989	0.1673238	0.05422288
ENSG00000245694	ENSG00000167995	0.1352911	0.1263407	-0.04406078	0.6052181	-0.1073317	0.2188165
ENSG00000245694	ENSG00000182492	0.07107997	0.4234394	-0.1728586	0.04111634	-0.158685	0.06809948
ENSG00000233016	ENSG00000134107	-0.1878515	0.03302057	-0.0943508	0.267499	-0.07332808	0.401577
ENSG00000245532	ENSG00000134107	0.00139197	0.9875089	0.03930314	0.6447628	0.2079508	0.01631079
ENSG00000203875	ENSG00000134107	-0.1141801	0.1975956	-0.04855346	0.5688962	0.0161348	0.8537536
ENSG00000251562	ENSG00000134107	-0.05641863	0.5253883	-0.03728181	0.6618782	0.1876986	0.03050428
ENSG00000234608	ENSG00000134107	-0.1403177	0.1127285	-0.06246115	0.4634727	-0.04443369	0.6115598
ENSG00000234456	ENSG00000134107	0.03727888	0.674901	-0.06234171	0.4643298	-0.03181907	0.7161689
ENSG00000245694	ENSG00000132840	-0.1126337	0.2037752	-0.01837446	0.8293942	-0.165628	0.0567455
ENSG00000251562	ENSG00000132840	-0.1057984	0.2327539	-0.0164271	0.8472421	-0.02430135	0.7812792
ENSG00000245532	ENSG00000101197	-0.1032292	0.2443595	-0.1243252	0.143322	-0.05769316	0.5094982
ENSG00000245694	ENSG00000166619	0.1033031	0.2440202	0.2109887	0.01233873	0.1581546	0.06903784
ENSG00000268388	ENSG00000166619	-0.06922995	0.4356359	-0.07462228	0.3808945	-0.1054523	0.2270366
ENSG00000268388	ENSG00000106605	-0.02402135	0.786996	0.06229542	0.4646621	0.003612412	0.9670828
ENSG00000251562	ENSG00000106605	-0.1728491	0.05013031	-0.04015336	0.6376182	-0.06202269	0.4781929
ENSG00000245694	ENSG00000106605	0.02288875	0.7968163	0.003059198	0.971384	0.1318753	0.1302489
ENSG00000245694	ENSG00000168487	-0.01051882	0.9058211	-0.06983647	0.4122676	-0.1079684	0.2160802
ENSG00000268388	ENSG00000168487	0.1484387	0.09318253	0.04568327	0.5919824	-0.003663019	0.966622
ENSG00000251562	ENSG00000183682	-0.1038317	0.2416025	-0.04294834	0.614368	-0.03612941	0.6797044
ENSG00000251562	ENSG00000173068	-0.1886167	0.0323002	0.1525007	0.0720548	0.1068078	0.2210864
ENSG00000245694	ENSG00000144857	0.1355596	0.125583	-0.04435604	0.6027997	-0.09589291	0.2722112
ENSG00000268388	ENSG00000144857	0.4070068	1.696189e-06	0.6454928	7.338969e-18	0.2089579	0.0157879
ENSG00000178977	ENSG00000185024	0.1266344	0.1527013	0.1880354	0.02609452	0.2377803	0.00585176
ENSG00000245532	ENSG00000160469	-0.1607961	0.06870107	0.02315471	0.7859677	-0.06451921	0.4606254
ENSG00000245694	ENSG00000132640	0.2177691	0.01317009	0.2916961	0.0004708475	0.07633872	0.3824745
ENSG00000245694	ENSG00000187479	-0.08356024	0.346463	-0.2008908	0.01731373	-0.18439	0.03361421
ENSG00000268388	ENSG00000187479	0.5603063	5.041376e-12	0.2221727	0.00833294	0.6775978	3.34855e-19
ENSG00000245694	ENSG00000166920	-0.1559784	0.07753833	-0.1989111	0.0184709	-0.159279	0.06706099
ENSG00000268388	ENSG00000143110	0.2601558	0.002906217	0.2729039	0.001105335	0.1411105	0.1052061
ENSG00000251562	ENSG00000143110	-0.3013426	0.0005198568	0.1893889	0.02501887	-0.06209911	0.4776499
ENSG00000268388	ENSG00000118292	0.4595454	4.296346e-08	0.2985471	0.0003398629	0.2456756	0.004367188
ENSG00000245694	ENSG00000173918	-0.06485301	0.4652751	-0.1867096	0.02718624	-0.1391755	0.1101132
ENSG00000268388	ENSG00000145861	0.2506447	0.004170787	0.2050956	0.01506274	0.2506826	0.003610323
ENSG00000251562	ENSG00000145861	-0.1796868	0.0415899	-0.01068417	0.9002963	-0.06226232	0.4764912
ENSG00000245694	ENSG00000145861	-0.003466195	0.9689021	0.08414428	0.3229388	-0.05068218	0.5623526
ENSG00000251562	ENSG00000133466	-0.2129076	0.01541537	-0.004895694	0.9542205	-0.06115907	0.4843533
ENSG00000245694	ENSG00000111731	0.2758308	0.001556401	0.3170386	0.0001353271	0.3415274	5.74218e-05
ENSG00000251562	ENSG00000171860	-0.2423121	0.005662575	0.1551596	0.06717286	-0.04720363	0.5895135
ENSG00000251562	ENSG00000188315	0.2954977	0.0006743731	0.0378763	0.6568258	-0.03531734	0.686521
ENSG00000251562	ENSG00000244731	-0.04351451	0.6243806	-0.04606303	0.5889035	-0.02263239	0.7959602
ENSG00000251562	ENSG00000224389	-0.09275773	0.2957795	-0.04689485	0.5821853	-0.03713951	0.6712616
ENSG00000245694	ENSG00000074410	0.06599994	0.4574031	0.2222304	0.008315707	0.1787212	0.03956521
ENSG00000245694	ENSG00000107159	0.06284821	0.479212	0.0250188	0.7692024	0.08779683	0.3149417
ENSG00000251562	ENSG00000151067	-0.04682695	0.5982183	0.04269846	0.6164316	0.02298624	0.7928414
ENSG00000268388	ENSG00000153956	0.08937762	0.3138043	0.4288838	1.24401e-07	0.1982271	0.02218223
ENSG00000251562	ENSG00000153956	-0.02682881	0.7628006	0.244464	0.00360384	0.00447254	0.9592512
ENSG00000245532	ENSG00000075461	-0.04557676	0.6080348	-0.1073829	0.2066486	-0.08466967	0.3325539
ENSG00000251562	ENSG00000075461	-0.04963138	0.5764609	-0.0308635	0.7173565	-0.04244615	0.6275977
ENSG00000251562	ENSG00000142408	-0.06585164	0.4584168	0.5437764	3.839541e-12	-0.03638273	0.6775833
ENSG00000268388	ENSG00000172137	-0.09223916	0.2984994	-0.06814155	0.4237319	-0.06047414	0.4892691
ENSG00000245694	ENSG00000122786	-0.1072026	0.2265767	-0.03287554	0.6997889	-0.0999377	0.2524054
ENSG00000251562	ENSG00000198668	-0.08174349	0.3570853	-0.03785653	0.6569935	-0.05088676	0.560774
ENSG00000268388	ENSG00000198668	0.06126704	0.4903608	0.2028985	0.01620494	0.0909868	0.2976118
ENSG00000245694	ENSG00000198668	0.05360731	0.5462627	0.0523759	0.5388281	0.1376234	0.1141768
ENSG00000245694	ENSG00000143933	-0.04047802	0.6487828	0.08279648	0.3307775	0.2828624	0.0009703803
ENSG00000251562	ENSG00000129007	0.3388285	8.575261e-05	0.5932029	1.13828e-14	0.4382161	1.325112e-07
ENSG00000245532	ENSG00000129007	0.3009783	0.0005284427	0.4173345	2.901407e-07	0.4675903	1.391089e-08
ENSG00000245694	ENSG00000128595	-0.027738	0.7550126	-0.0285427	0.7378045	-0.01478624	0.8658573
ENSG00000268388	ENSG00000128595	0.1126019	0.2039036	0.3525431	1.937909e-05	0.1761848	0.04250107
ENSG00000245694	ENSG00000183049	0.09208624	0.2993046	0.2538619	0.002473654	0.2539848	0.003177948
ENSG00000251562	ENSG00000183049	-0.02917668	0.7427394	0.2051184	0.01505126	0.108863	0.2122768
ENSG00000268388	ENSG00000183049	0.001602316	0.9856216	0.1022179	0.2294541	0.02776652	0.7510481
ENSG00000245694	ENSG00000042493	-0.1598642	0.07034347	-0.2228096	0.008144236	-0.2527534	0.003333412
ENSG00000268388	ENSG00000042493	-0.05466462	0.5383646	-0.08078681	0.3426895	0.0117319	0.8933817
ENSG00000245694	ENSG00000149260	0.04261848	0.6315407	-0.06409864	0.4518106	-0.2406883	0.005259425
ENSG00000251562	ENSG00000256812	0.06713883	0.4496601	-0.02008117	0.8138229	0.1319665	0.129981
ENSG00000233429	ENSG00000135387	-0.3392284	8.401176e-05	-0.1510362	0.07486413	-0.05304435	0.5442558
ENSG00000233098	ENSG00000135387	0.1404251	0.1124506	0.2208976	0.008722469	0.02208436	0.8007969
ENSG00000235831	ENSG00000135387	0.1559387	0.07761483	0.1716335	0.04259494	-0.02249139	0.7972039
ENSG00000203875	ENSG00000135387	-0.07711311	0.3850627	0.007309105	0.9316983	0.01388087	0.8740009
ENSG00000270820	ENSG00000135387	0.169767	0.05442976	0.1541222	0.06904461	-0.05644595	0.5187092
ENSG00000157306	ENSG00000135387	-0.1138721	0.1988153	-0.1941402	0.02153813	-0.1310399	0.1327225
ENSG00000263272	ENSG00000135387	-0.1063183	0.2304531	0.003978957	0.962786	-0.09608048	0.2712702
ENSG00000245694	ENSG00000198286	-0.1197417	0.1764922	0.01526816	0.8579015	-0.09076735	0.2987834
ENSG00000268388	ENSG00000132357	0.1103479	0.213162	0.03061514	0.7195354	-0.03234372	0.7116941
ENSG00000214548	ENSG00000164305	-0.06935672	0.4347939	-0.03526561	0.679126	-0.06894622	0.4303692
ENSG00000214049	ENSG00000164305	0.2407289	0.005994602	0.1141217	0.1794044	0.06736029	0.4410748
ENSG00000214548	ENSG00000064012	-0.166572	0.05920302	-0.1423444	0.09340647	-0.1589145	0.06769666
ENSG00000251562	ENSG00000064012	0.2132686	0.01523787	0.2231409	0.008047542	-0.04140904	0.6360366
ENSG00000245694	ENSG00000105974	-0.1352776	0.1263789	-0.1715422	0.04270689	-0.1607434	0.06455571
ENSG00000245532	ENSG00000132024	0.1376462	0.1198132	0.1160922	0.1719611	-0.01751561	0.8413957
ENSG00000245694	ENSG00000135736	0.1690402	0.05548668	0.1041856	0.2205659	0.08371791	0.3380367
ENSG00000268388	ENSG00000135736	0.2087137	0.01761267	0.3163144	0.0001404576	0.3334433	8.781443e-05
ENSG00000268388	ENSG00000150636	0.4600717	4.127681e-08	0.5403345	5.562297e-12	0.01027631	0.9065458
ENSG00000251562	ENSG00000150636	-0.08048993	0.3645316	0.3272549	7.925101e-05	0.02584628	0.7677574
ENSG00000268388	ENSG00000175455	-0.09267067	0.296235	0.02662789	0.7548154	-0.1776724	0.04075782
ENSG00000245694	ENSG00000169515	0.2350834	0.007324095	-0.1064308	0.2107252	0.02956675	0.735487
ENSG00000251562	ENSG00000169515	-0.02240475	0.8010227	-0.09598202	0.2592779	-0.01012582	0.9079083
ENSG00000251562	ENSG00000091986	-0.1541945	0.08103416	-0.04184508	0.6235016	0.03817593	0.6626411
ENSG00000268388	ENSG00000091986	0.2636538	0.002536196	0.1558551	0.06594128	0.4340711	1.791056e-07
ENSG00000251562	ENSG00000108691	-0.1426942	0.106704	0.07099604	0.4045303	-0.06019041	0.4913132
ENSG00000245694	ENSG00000006606	0.02019481	0.8202997	-0.1115162	0.1896068	0.05676151	0.5163707
ENSG00000268388	ENSG00000006606	0.1770842	0.04468482	0.1059145	0.2129598	0.0406366	0.6423524
ENSG00000251562	ENSG00000006606	-0.1195014	0.1773682	-0.03018716	0.7232956	-0.03618912	0.6792042
ENSG00000214049	ENSG00000110092	0.1339362	0.130218	0.251464	0.002726516	0.1209415	0.1655347
ENSG00000237523	ENSG00000105173	-0.02091589	0.8139973	0.05504088	0.5183418	0.05961544	0.4954694
ENSG00000245532	ENSG00000221978	0.2861434	0.001011356	0.386376	2.415877e-06	0.08146595	0.3512366
ENSG00000251562	ENSG00000221978	0.4562236	5.523189e-08	0.1040475	0.2211815	0.007716974	0.9297513
ENSG00000245694	ENSG00000082258	0.3585304	3.018632e-05	0.3571979	1.475364e-05	0.3069245	0.0003264597
ENSG00000251562	ENSG00000082258	0.4516928	7.74694e-08	0.1924796	0.02270404	0.2720085	0.001538694
ENSG00000251562	ENSG00000260916	-0.0760149	0.3918874	0.1112053	0.190852	0.06216469	0.4771841
ENSG00000268388	ENSG00000156535	-0.04136679	0.6416002	0.04604633	0.5890388	-0.1163486	0.1823133
ENSG00000251562	ENSG00000091972	-0.02296909	0.7961186	-0.05087379	0.5505496	-0.02674562	0.7599178
ENSG00000268388	ENSG00000091972	0.1470605	0.0962958	0.3004006	0.0003107395	0.4311625	2.207483e-07
ENSG00000251562	ENSG00000012124	-0.08976334	0.3117121	-0.009741823	0.9090506	-0.02892904	0.7409874
ENSG00000245694	ENSG00000174807	-0.09747321	0.2718002	-0.1205956	0.1558119	-0.2167801	0.01219987
ENSG00000251562	ENSG00000174807	-0.2453076	0.00507891	-0.03992871	0.6395028	-0.07443724	0.3944744
ENSG00000251562	ENSG00000135218	0.1750792	0.04719815	0.04184482	0.6235037	0.6089966	7.407455e-15
ENSG00000268388	ENSG00000135218	-0.006857186	0.9385237	-0.01028627	0.9039914	-0.02909799	0.739529
ENSG00000245694	ENSG00000004468	-0.008190191	0.9266036	-0.09432861	0.267612	0.0004574385	0.9958306
ENSG00000130600	ENSG00000039068	0.09397123	0.2894789	-0.03385541	0.69129	0.05255017	0.5480179
ENSG00000268388	ENSG00000140937	0.4715987	1.687987e-08	0.2219043	0.008413634	0.3244734	0.0001387926
ENSG00000245532	ENSG00000129910	-0.00225013	0.9798094	-0.18822	0.02594553	-0.04319	0.6215745
ENSG00000251562	ENSG00000170558	-0.09413505	0.2886352	-0.04870605	0.5676809	-0.03511809	0.6881975
ENSG00000245532	ENSG00000185324	0.2724298	0.001787808	0.1526142	0.07184078	0.05214985	0.5510749
ENSG00000251562	ENSG00000185324	0.3017532	0.0005103345	-0.01076188	0.8995749	0.01140448	0.8963405
ENSG00000245532	ENSG00000117266	0.1991824	0.02363676	0.1415253	0.09532691	-0.004188183	0.96184
ENSG00000237523	ENSG00000123374	0.05735191	0.5185489	0.126033	0.137863	0.1787752	0.03950459
ENSG00000234741	ENSG00000105810	-0.1177323	0.1839164	-0.04171677	0.6245676	0.05288431	0.5454728
ENSG00000214049	ENSG00000124762	0.1221716	0.167812	-0.07435406	0.3826135	0.1707919	0.04935151
ENSG00000214049	ENSG00000147883	-0.07222608	0.4159836	0.02221033	0.7944995	0.05202846	0.5520034
ENSG00000245694	ENSG00000109089	-0.01369011	0.8776227	-0.04998088	0.5575755	-0.1553373	0.07419951
ENSG00000268388	ENSG00000109089	0.03521089	0.691995	0.09512952	0.2635525	0.07234862	0.4079116
ENSG00000203875	ENSG00000165556	-0.05026986	0.5715594	-0.007993206	0.9253233	0.01165922	0.8940384
ENSG00000215386	ENSG00000165556	-0.0263655	0.7667785	-0.02135872	0.8022142	-0.09672545	0.268051
ENSG00000234456	ENSG00000165556	-0.08529845	0.3364881	-0.06854828	0.4209641	-0.05290869	0.5452873
ENSG00000249669	ENSG00000165556	-0.05769765	0.5160267	-0.02818243	0.7409957	-0.07051674	0.419916
ENSG00000214049	ENSG00000165556	0.1141404	0.1977525	0.155668	0.06627078	-0.08992544	0.3033065
ENSG00000214548	ENSG00000165556	-0.04697151	0.5970878	-0.060844	0.4751508	-0.0643214	0.4620042
ENSG00000233429	ENSG00000165556	-0.1058195	0.2326601	-0.05281492	0.5354259	0.02196524	0.8018492
ENSG00000248309	ENSG00000165556	0.01115663	0.9001392	-0.06078502	0.4755797	-0.09903309	0.2567463
ENSG00000178977	ENSG00000165556	0.1332075	0.1323406	0.0004424942	0.99586	0.04612909	0.598023
ENSG00000222041	ENSG00000245848	-0.1002669	0.2582317	-0.2554053	0.002322319	-0.407686	1.112634e-06
ENSG00000178977	ENSG00000245848	0.08174374	0.3570838	0.02471313	0.7719445	0.2344368	0.006605677
ENSG00000249669	ENSG00000245848	0.2074886	0.01830367	-0.04172165	0.624527	-0.1527848	0.07914123
ENSG00000178977	ENSG00000172216	-0.1876437	0.03321855	-0.08059586	0.3438353	-0.1820313	0.03599141
ENSG00000203875	ENSG00000172216	-0.006947361	0.9377169	0.04807129	0.5727446	0.07500707	0.3908549
ENSG00000222041	ENSG00000172216	0.506417	9.189535e-10	0.2421317	0.003948177	0.4829016	3.938845e-09
ENSG00000251562	ENSG00000048740	-0.2154124	0.01422009	0.2513976	0.002733839	0.05380411	0.5384966
ENSG00000245694	ENSG00000048740	0.025967	0.7702048	-0.04729366	0.5789769	0.1068719	0.220808
ENSG00000245532	ENSG00000048740	-0.209512	0.01717466	0.1275888	0.1330291	0.008285009	0.9245951
ENSG00000245532	ENSG00000154240	-0.1116633	0.2077231	-0.03059383	0.7197225	0.02169328	0.804253
ENSG00000268388	ENSG00000154240	0.2605747	0.002859471	0.2786043	0.000858578	0.2658872	0.001979479
ENSG00000251562	ENSG00000154240	-0.109343	0.2173849	0.1114931	0.1896991	-0.01322549	0.8799042
ENSG00000251562	ENSG00000143702	-0.0954248	0.2820502	0.257768	0.002106858	0.09943098	0.2548307
ENSG00000268388	ENSG00000167123	0.08364745	0.3459581	0.07890415	0.3540916	-0.04493035	0.6075804
ENSG00000245694	ENSG00000167123	-0.0798776	0.3682035	-0.2381375	0.004607048	-0.1162694	0.1826132
ENSG00000245532	ENSG00000223802	-0.05884094	0.5077316	-0.1866128	0.02726749	-0.07962745	0.362249
ENSG00000268388	ENSG00000223802	0.3435626	6.714716e-05	0.06950534	0.414493	0.01257514	0.8857687
ENSG00000268388	ENSG00000165410	0.3289554	0.0001410363	0.6689597	1.669589e-19	0.6854079	9.006879e-20
ENSG00000245694	ENSG00000138028	0.1106732	0.2118074	0.03890761	0.6480977	-0.005491278	0.9499806
ENSG00000245694	ENSG00000138135	0.06534327	0.4619012	-0.1576489	0.06284973	-0.09668123	0.2682709
ENSG00000268388	ENSG00000170004	-0.02998427	0.735878	0.07503337	0.378269	-0.05094009	0.5603629
ENSG00000245694	ENSG00000170004	0.3124061	0.0003129208	0.3164476	0.0001395004	0.1125339	0.1971705
ENSG00000251562	ENSG00000128656	-0.1801409	0.04106869	-0.03072321	0.718587	-0.03445103	0.6938209
ENSG00000268388	ENSG00000123989	0.04301217	0.6283905	0.04505631	0.5970813	-0.009804659	0.9108169
ENSG00000245532	ENSG00000123989	-0.1484853	0.09307865	-0.2491518	0.002992241	-0.1141505	0.190771
ENSG00000245694	ENSG00000123989	-0.06021373	0.4978635	-0.09975989	0.240908	-0.03445815	0.6937608
ENSG00000268388	ENSG00000090539	0.1216089	0.1697931	0.1822954	0.03110649	0.3807947	6.136324e-06
ENSG00000251562	ENSG00000171310	-0.2898192	0.0008638781	-0.007206929	0.9326509	0.06010278	0.4919455
ENSG00000245694	ENSG00000171310	-0.1204169	0.1740475	-0.08581313	0.3134005	-0.06200203	0.4783398
ENSG00000251562	ENSG00000136213	-0.08695878	0.3271324	-0.04053698	0.6344054	-0.07322492	0.4022414
ENSG00000245694	ENSG00000136213	0.03213325	0.7177223	-0.03045378	0.7209523	0.02728938	0.7551896
ENSG00000268388	ENSG00000131873	0.1785862	0.04287606	0.323874	9.480364e-05	0.1350203	0.121253
ENSG00000251562	ENSG00000198108	-0.2175235	0.01327628	-0.06180699	0.4681775	-0.03552645	0.6847633
ENSG00000268388	ENSG00000198108	0.2608916	0.002824567	0.1142199	0.179028	0.01539064	0.8604287
ENSG00000245694	ENSG00000138615	-0.1136912	0.1995346	-0.1621506	0.05561026	-0.1713706	0.0485751
ENSG00000245532	ENSG00000160161	-0.05679276	0.5226411	-0.1844251	0.029159	-0.04262321	0.6261617
ENSG00000245532	ENSG00000104859	0.1438125	0.1039578	0.2438064	0.003698084	-0.0110739	0.8993292
ENSG00000251562	ENSG00000013297	0.06557225	0.46033	0.002120952	0.9801583	-0.01929624	0.8255168
ENSG00000245532	ENSG00000165215	-0.01304834	0.8833179	-0.09503676	0.2640205	-0.04819054	0.5817471
ENSG00000245532	ENSG00000189143	0.06239991	0.482359	-0.0135302	0.873934	0.005929825	0.9459917
ENSG00000251562	ENSG00000189143	0.1823134	0.03865021	-0.04187388	0.6232624	-0.03005799	0.7312591
ENSG00000245694	ENSG00000105472	0.1344425	0.1287584	-0.1188686	0.1618648	0.03561443	0.6840243
ENSG00000268388	ENSG00000105472	0.1437824	0.1040312	0.03440866	0.6865082	0.03146581	0.7191874
ENSG00000245532	ENSG00000169583	-0.1064045	0.2300733	-0.09001679	0.2901955	-0.0468794	0.5920753
ENSG00000245694	ENSG00000169504	-0.03745451	0.6734566	-0.06688502	0.4323487	-0.01274697	0.8842186
ENSG00000245532	ENSG00000105270	-0.2178857	0.01311997	-0.1028349	0.2266404	-0.07461923	0.3933163
ENSG00000251562	ENSG00000105270	-0.1114058	0.2087798	-0.03166006	0.7103832	-0.03873916	0.6579749
ENSG00000268388	ENSG00000166250	-0.0003587194	0.9967809	0.1532966	0.07056422	0.1510652	0.082617
ENSG00000245532	ENSG00000104853	-0.1296657	0.1430369	-0.1309986	0.1228899	-0.07481929	0.3920455
ENSG00000245694	ENSG00000140931	-0.1833547	0.03753412	-0.04023395	0.6369427	-0.1350967	0.1210404
ENSG00000268388	ENSG00000140931	0.1014172	0.252782	0.03265902	0.7016719	0.0124656	0.8867571
ENSG00000251562	ENSG00000130176	-0.1859863	0.03483367	-0.005387092	0.9496312	-0.02649563	0.7620946
ENSG00000245532	ENSG00000166997	-0.06843655	0.4409273	-0.04692059	0.5819779	-0.06479253	0.458724
ENSG00000268388	ENSG00000166997	0.1380856	0.118625	0.1984874	0.01872709	0.02440932	0.780332
ENSG00000251562	ENSG00000108797	-0.02914095	0.7430435	0.1553386	0.06685413	0.0908686	0.2982425
ENSG00000251562	ENSG00000060718	-0.1625729	0.06565573	-0.06884317	0.418964	0.1039469	0.2337766
ENSG00000268388	ENSG00000060718	0.01531234	0.8632551	0.04676774	0.5832096	-0.0808554	0.3548702
ENSG00000251562	ENSG00000187955	-0.1027986	0.2463429	-0.0394843	0.6432377	0.01368632	0.8757526
ENSG00000268388	ENSG00000187955	0.6450817	1.570453e-16	0.2721351	0.001143177	0.1822827	0.03573145
ENSG00000245694	ENSG00000182871	-0.06716269	0.4494987	-0.0247051	0.7720165	-0.1221099	0.1614556
ENSG00000245532	ENSG00000182871	-0.1476017	0.09506343	-0.101554	0.2325094	-0.04992088	0.5682456
