lnc	gene	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000247828	ENSG00000151923	0.4083857	0.01209571	-0.1345542	0.6193107	-0.4455748	0.09600461
ENSG00000235079	ENSG00000151923	0.2115939	0.2086841	-0.00655189	0.9807875	-0.3242377	0.2383914
ENSG00000229127	ENSG00000151923	0.4554226	0.00461978	0.4949677	0.05126013	0.6261031	0.01252452
ENSG00000163364	ENSG00000151923	0.4883983	0.002163224	0.3408815	0.1963446	0.3244231	0.2381076
ENSG00000253982	ENSG00000151923	0.3848863	0.01866067	0.08674284	0.7494017	0.5361363	0.03938199
ENSG00000175061	ENSG00000151923	0.6306742	2.862722e-05	0.49488	0.05130778	0.3242086	0.238436
ENSG00000267523	ENSG00000151923	0.5275665	0.0007924224	0.2999599	0.2590032	0.4066332	0.1325442
ENSG00000231312	ENSG00000151923	0.413708	0.01091851	0.2605792	0.3296859	0.3317488	0.227057
ENSG00000236423	ENSG00000151923	0.3701289	0.0241406	0.7624405	0.0005945884	0.3128987	0.2561551
ENSG00000269688	ENSG00000151923	0.40871	0.01202102	0.3162629	0.2327241	0.2629463	0.3437174
ENSG00000253736	ENSG00000151923	0.1552166	0.3589768	-0.1482718	0.5836768	-0.3404325	0.2143812
ENSG00000244151	ENSG00000151923	0.4490037	0.005310244	0.2442905	0.3618631	-0.1429054	0.6114008
ENSG00000236901	ENSG00000151923	0.5286545	0.0007692786	0.2247858	0.4025942	0.01192527	0.9663548
ENSG00000232732	ENSG00000151923	-0.01467257	0.9313146	0.3108047	0.2413275	-0.01623103	0.954217
ENSG00000224910	ENSG00000151923	0.4054659	0.012786	0.08796131	0.7459889	-0.2595389	0.3502357
ENSG00000266969	ENSG00000151923	0.1837092	0.276418	0.3320338	0.2089639	0.5394561	0.03794906
ENSG00000234072	ENSG00000151923	0.5657561	0.0002630108	0.6110382	0.01191685	0.5070393	0.05372063
ENSG00000230590	ENSG00000151923	0.5585452	0.0003272431	0.1110537	0.6822081	0.4739805	0.07427829
ENSG00000261189	ENSG00000151923	0.5998403	8.715161e-05	0.626985	0.009338358	0.333429	0.2245685
ENSG00000228839	ENSG00000151923	0.1805227	0.2849784	0.1549665	0.5666014	-0.2076967	0.4576156
ENSG00000261889	ENSG00000151923	-0.02487355	0.8838193	0.3547774	0.1775455	0.06230967	0.8254027
ENSG00000230551	ENSG00000151923	0.3060902	0.06540613	0.04933852	0.8560109	0.2089635	0.4548148
ENSG00000261801	ENSG00000151923	-0.1794087	0.2880109	-0.1610276	0.5513281	-0.0402907	0.8866344
ENSG00000224063	ENSG00000151923	0.0716718	0.6733593	0.3268789	0.2165511	-0.2346608	0.3998771
ENSG00000240859	ENSG00000151923	0.1099962	0.5169285	0.2986318	0.2612211	0.2228979	0.4245747
ENSG00000260852	ENSG00000151923	0.5397361	0.0005655577	0.5604434	0.02393792	0.1343039	0.6332176
ENSG00000232611	ENSG00000151923	0.3816612	0.01975955	0.2203712	0.4121383	0.2545189	0.3599635
ENSG00000224272	ENSG00000151923	0.2388033	0.1546153	0.2895525	0.2766946	0.4593344	0.08498642
ENSG00000215386	ENSG00000151923	0.2689741	0.107447	-0.163861	0.5442508	-0.3740862	0.1695557
ENSG00000224078	ENSG00000151923	0.7049363	1.111409e-06	0.03704113	0.89167	0.1394721	0.6200739
ENSG00000205885	ENSG00000151923	0.201046	0.2328021	-0.04689014	0.8630919	0.4088084	0.1302857
ENSG00000255717	ENSG00000151923	0.7714517	2.289326e-08	0.8912455	3.603286e-06	0.5890693	0.02085289
ENSG00000260418	ENSG00000151923	0.2111895	0.2095755	-0.05433601	0.84159	0.1069374	0.7044451
ENSG00000263272	ENSG00000151923	0.2435254	0.1463809	-0.009481621	0.972199	0.4231158	0.1160827
ENSG00000243960	ENSG00000151923	0.2486406	0.137828	0.5772989	0.01920084	0.1568668	0.5766318
ENSG00000204860	ENSG00000151923	0.2104366	0.211242	0.04240086	0.8761004	-0.01918186	0.9459039
ENSG00000223374	ENSG00000151923	0.459223	0.004248771	0.4208501	0.1045289	0.5003985	0.05746808
ENSG00000255031	ENSG00000151923	0.1132639	0.5044759	0.174314	0.5184939	0.1218631	0.6652714
ENSG00000254662	ENSG00000151923	0.03831877	0.8218497	0.03306604	0.9032417	0.2636261	0.342425
ENSG00000249249	ENSG00000151923	0.3177749	0.05528677	0.001384872	0.9959387	0.2152223	0.4411023
ENSG00000163597	ENSG00000151923	0.5515392	0.0004027338	0.6268861	0.009352862	0.2482834	0.3722517
ENSG00000268205	ENSG00000151923	0.6891249	2.402535e-06	0.3383194	0.1999466	0.187228	0.5040246
ENSG00000259768	ENSG00000151923	0.1993516	0.2368459	0.2025332	0.4518913	0.09688028	0.7312422
ENSG00000261326	ENSG00000151923	0.4524987	0.004924001	0.1863156	0.4896308	0.2604101	0.3485627
ENSG00000229807	ENSG00000151923	0.1585962	0.3484786	-0.0885735	0.7442759	0.08971178	0.7505221
ENSG00000228274	ENSG00000151923	0.6420788	1.838483e-05	0.5966063	0.01470421	0.4260825	0.1132773
ENSG00000196295	ENSG00000151923	0.2789947	0.09448479	0.361078	0.1694283	0.05795671	0.8374446
ENSG00000260669	ENSG00000151923	0.6790947	3.823569e-06	0.4690625	0.06682138	0.1624855	0.5628751
ENSG00000267575	ENSG00000151923	0.5874762	0.0001319743	0.5910955	0.01589358	-0.01587907	0.9552088
ENSG00000228223	ENSG00000151923	-0.06317299	0.7103034	0.008016435	0.9764939	0.2435435	0.3817433
ENSG00000260924	ENSG00000151923	0.6006894	8.464972e-05	0.1119207	0.6798496	-0.0721633	0.7982806
ENSG00000270820	ENSG00000151923	0.5523462	0.0003933098	0.4451405	0.08402269	0.3081915	0.2637601
ENSG00000250899	ENSG00000151923	0.2272816	0.1761095	0.2587202	0.3332722	0.3526595	0.1973088
ENSG00000249669	ENSG00000151923	-0.02297277	0.892644	0.06622567	0.8074779	-0.006907717	0.9805076
ENSG00000237298	ENSG00000151923	0.3771386	0.02139111	0.3768281	0.1502294	0.3634514	0.1829884
ENSG00000263766	ENSG00000151923	0.5182425	0.001017495	0.6101455	0.01207618	0.4347001	0.1053951
ENSG00000263753	ENSG00000151923	0.8398645	8.130193e-11	0.2468242	0.3567468	-0.1680712	0.5493395
ENSG00000264235	ENSG00000151923	0.5658666	0.0002621219	0.195251	0.4686537	0.6066643	0.01648926
ENSG00000233937	ENSG00000151923	0.5312717	0.0007160464	0.184454	0.4940568	0.06333415	0.8225737
ENSG00000214293	ENSG00000151923	0.4322781	0.007542063	0.3707073	0.1575066	-0.02542617	0.9283305
ENSG00000267100	ENSG00000151923	0.7801093	1.25552e-08	0.4268448	0.0991704	-0.2745369	0.3220599
ENSG00000196696	ENSG00000151923	0.3195707	0.05384874	-0.1214084	0.654223	0.2155371	0.4404181
ENSG00000249042	ENSG00000151923	0.01209815	0.9433445	0.4370322	0.09051535	0.2097149	0.4531575
ENSG00000261098	ENSG00000151923	0.6875846	2.583304e-06	0.4737454	0.06378113	0.3122085	0.2572618
ENSG00000269609	ENSG00000151923	0.6994899	1.45749e-06	0.594728	0.01510152	0.2540725	0.3608356
ENSG00000230513	ENSG00000151923	0.6124729	5.60157e-05	0.3326804	0.2080243	-0.2593144	0.3506676
ENSG00000261840	ENSG00000151923	0.4651144	0.003724679	-0.04823769	0.8591934	-0.2666343	0.3367395
ENSG00000203808	ENSG00000151923	0.2371735	0.1575342	0.1920793	0.4760488	0.09397096	0.7390497
ENSG00000196810	ENSG00000151923	0.43849	0.006633874	0.1415995	0.6009036	0.1205594	0.668663
ENSG00000117242	ENSG00000151923	0.5155474	0.001092307	-0.03662368	0.8928843	0.2484315	0.3719573
ENSG00000263731	ENSG00000151923	0.669949	5.75187e-06	0.3074658	0.246687	0.21621	0.4389577
ENSG00000233429	ENSG00000151923	0.3713219	0.02365299	0.2641508	0.3228582	0.129525	0.6454627
ENSG00000226950	ENSG00000151923	0.5537643	0.000377227	0.2910412	0.2741203	0.006740813	0.9809785
ENSG00000257167	ENSG00000151923	0.2306355	0.1696444	0.03035824	0.9111348	-0.2940307	0.2874534
ENSG00000225733	ENSG00000151923	0.5182685	0.001016798	0.2015068	0.4542356	0.4497365	0.09257177
ENSG00000236088	ENSG00000151923	0.6441827	1.690923e-05	0.3057887	0.2494066	0.4593906	0.08494337
ENSG00000228794	ENSG00000151923	0.517259	0.001044252	0.405756	0.1189176	-0.1546112	0.5821931
ENSG00000249669	ENSG00000151923	-0.02297277	0.892644	0.06622567	0.8074779	-0.006907717	0.9805076
ENSG00000254363	ENSG00000151923	0.2705117	0.1053751	0.1778326	0.5099518	0.1944784	0.4873409
ENSG00000259820	ENSG00000151923	0.3532375	0.03198587	0.09326402	0.7311888	-0.001572362	0.9955627
ENSG00000263276	ENSG00000151923	0.219261	0.1922781	-0.159129	0.5560929	0.5475796	0.03460708
ENSG00000271122	ENSG00000151923	0.7809099	1.186069e-08	0.4561926	0.07572089	-0.1708954	0.5425499
ENSG00000228352	ENSG00000151923	0.477662	0.002792196	0.5910286	0.01590846	0.3291506	0.2309387
ENSG00000260260	ENSG00000151923	0.4783354	0.002748513	0.08776375	0.7465419	-0.2656365	0.3386193
ENSG00000233098	ENSG00000151923	0.2550999	0.127561	0.1802638	0.5040882	-0.03906888	0.8900527
ENSG00000228925	ENSG00000151923	0.4508919	0.005098445	0.4252617	0.1005661	0.2867146	0.3001722
ENSG00000259138	ENSG00000151923	0.3925327	0.01625802	0.03300641	0.9034154	0.4917808	0.06261097
ENSG00000225880	ENSG00000151923	0.4398532	0.006447677	0.5570761	0.02498328	0.1144036	0.6847564
ENSG00000178977	ENSG00000151923	0.2950828	0.07622368	0.1515059	0.5754015	0.3137045	0.2548667
ENSG00000218510	ENSG00000151923	0.5788546	0.0001745394	0.589004	0.0163641	0.3426126	0.2112708
ENSG00000259319	ENSG00000151923	0.5252395	0.0008440059	0.2024232	0.4521423	-0.1839881	0.5115644
ENSG00000251022	ENSG00000151923	0.6058337	7.08297e-05	0.4994025	0.04889291	0.2236776	0.422914
ENSG00000245694	ENSG00000151923	0.3277974	0.04763823	0.4279526	0.09820188	-0.1077523	0.7022874
ENSG00000260196	ENSG00000151923	0.4345081	0.007204489	0.6120052	0.01174612	0.1007532	0.7208868
ENSG00000261441	ENSG00000151923	0.2632482	0.1154349	0.2436002	0.3632639	-0.1627754	0.5621694
ENSG00000260329	ENSG00000151923	0.588335	0.0001282946	0.5752815	0.01972599	-0.04544255	0.872242
ENSG00000271533	ENSG00000151923	0.3176412	0.05539506	0.3186138	0.2290788	0.5822304	0.02276834
ENSG00000223960	ENSG00000151923	0.4667512	0.003589443	0.7063153	0.002225719	0.6074685	0.01630816
ENSG00000267248	ENSG00000151923	0.4500883	0.005187675	0.2279405	0.3958466	0.2696182	0.3311529
ENSG00000254560	ENSG00000151923	0.003955574	0.9814628	0.1915607	0.4772633	0.1909351	0.4954615
ENSG00000222041	ENSG00000151923	0.6373443	2.21433e-05	0.6728978	0.00428224	0.2041387	0.4655274
ENSG00000268621	ENSG00000151923	-0.3548411	0.03116122	-0.4750531	0.06295052	-0.04787163	0.8654687
ENSG00000215417	ENSG00000151923	0.7169505	5.979597e-07	0.03539444	0.8964612	0.2322106	0.4049578
ENSG00000246851	ENSG00000151923	0.4238122	0.008949955	0.4535948	0.07761648	-0.2057016	0.4620439
ENSG00000240990	ENSG00000151923	0.583401	0.0001507646	0.1727954	0.5222008	0.1099894	0.696375
ENSG00000258725	ENSG00000151923	0.1807207	0.2844413	-0.2870196	0.2811081	-0.22678	0.4163386
ENSG00000253738	ENSG00000151923	0.5503484	0.0004170066	0.2172613	0.4189327	0.4385577	0.1019937
ENSG00000223546	ENSG00000151923	0.4893781	0.002112554	0.4746893	0.06318081	0.3261975	0.2354008
ENSG00000250988	ENSG00000151923	0.5953359	0.0001015744	0.3065637	0.2481475	-0.008960871	0.9747155
ENSG00000234741	ENSG00000151923	0.5953519	0.0001015198	0.7137955	0.001899624	0.5213579	0.04625408
ENSG00000253284	ENSG00000151923	0.1864283	0.2692473	-0.1886322	0.4841495	0.2840725	0.3048451
ENSG00000227953	ENSG00000151923	0.4228165	0.009129403	-0.1339183	0.6209828	0.3635797	0.1828223
ENSG00000259891	ENSG00000151923	0.7123243	7.619463e-07	0.2363339	0.3781925	0.05597642	0.8429341
ENSG00000260077	ENSG00000151923	0.6391611	2.06255e-05	0.4983616	0.04944106	0.243415	0.3820024
ENSG00000244879	ENSG00000151923	0.525459	0.0008390153	0.1740388	0.5191647	-0.3058507	0.2675923
ENSG00000270022	ENSG00000151923	0.2092829	0.2138138	-0.2363046	0.3782535	-0.1423517	0.6127961
ENSG00000254166	ENSG00000151923	-0.04372919	0.7971884	0.4832363	0.05793194	0.0378628	0.8934287
ENSG00000261799	ENSG00000151923	0.6308064	2.848354e-05	0.1506497	0.5775874	0.321729	0.2422539
ENSG00000235823	ENSG00000151923	0.5179977	0.001024097	0.4407453	0.08749918	-0.06130429	0.8281809
ENSG00000231607	ENSG00000151923	0.5682131	0.0002438588	0.2010877	0.4551945	0.534892	0.03992931
ENSG00000179523	ENSG00000151923	0.6592884	9.098373e-06	0.3958146	0.129114	-0.07340749	0.7948706
ENSG00000242125	ENSG00000151923	0.5761096	0.000190475	0.8161406	0.0001153531	0.2910883	0.2925296
ENSG00000261366	ENSG00000151923	0.3916708	0.01651511	0.08139322	0.7644363	0.1647227	0.5574369
ENSG00000229956	ENSG00000151923	0.2257907	0.1790391	0.09956631	0.7137141	-0.05805044	0.837185
ENSG00000232956	ENSG00000151923	0.5593739	0.0003192086	0.6051626	0.01299652	0.2813532	0.3096985
ENSG00000215386	ENSG00000151923	0.2689741	0.107447	-0.163861	0.5442508	-0.3740862	0.1695557
ENSG00000253476	ENSG00000151923	0.09806232	0.5636616	0.08066434	0.7664909	0.407534	0.1316057
ENSG00000267121	ENSG00000151923	-0.1276067	0.4516632	0.3008311	0.2575547	0.1757491	0.5309679
ENSG00000236144	ENSG00000151923	0.6672797	6.4628e-06	0.2470287	0.3563355	-0.03853496	0.891547
ENSG00000234912	ENSG00000151923	0.7968802	3.619475e-09	0.6724465	0.004317893	0.2231662	0.4240029
ENSG00000258424	ENSG00000151923	0.4505915	0.005131642	-0.1691496	0.5311489	0.3300018	0.2296625
ENSG00000253738	ENSG00000151923	0.5503484	0.0004170066	0.2172613	0.4189327	0.4385577	0.1019937
ENSG00000213742	ENSG00000151923	0.2686966	0.1078243	0.2303768	0.3906772	0.480666	0.06972719
ENSG00000093100	ENSG00000151923	0.2452656	0.1434286	0.2540779	0.3423252	0.3274355	0.2335238
ENSG00000234147	ENSG00000151923	0.1859296	0.2705531	-0.2994742	0.259813	0.0314396	0.9114358
ENSG00000267751	ENSG00000151923	0.1950599	0.2472993	0.2199245	0.4131108	-0.1963262	0.4831316
ENSG00000258667	ENSG00000151923	0.3716911	0.02350377	0.4302522	0.09621289	0.007374806	0.9791898
ENSG00000260565	ENSG00000151923	0.1678596	0.3206736	-0.03901501	0.8859315	0.5604343	0.02977572
ENSG00000170919	ENSG00000151923	0.4866236	0.002257714	0.303432	0.2532599	0.5644137	0.02838869
ENSG00000258017	ENSG00000151923	0.3276253	0.04776196	0.3118679	0.2396362	-0.236199	0.3967047
ENSG00000247556	ENSG00000151923	0.7110325	8.146166e-07	0.4677052	0.06772208	0.2167479	0.4377919
ENSG00000263884	ENSG00000151923	0.5149497	0.001109541	0.2072147	0.4412767	-0.0982986	0.7274449
ENSG00000257303	ENSG00000151923	0.4349719	0.007135922	0.3258162	0.2181368	0.1265533	0.6531201
ENSG00000245532	ENSG00000151923	0.033449	0.8441924	0.05980261	0.8258696	0.0464079	0.8695492
ENSG00000235954	ENSG00000151923	0.6976714	1.593456e-06	0.07821707	0.7734003	0.02894139	0.9184506
ENSG00000245910	ENSG00000151923	0.5777088	0.0001810391	0.7257903	0.001458449	0.6480658	0.008981235
ENSG00000226688	ENSG00000151923	0.7604161	4.746066e-08	0.7307799	0.001301481	0.2402449	0.3884248
ENSG00000257337	ENSG00000151923	0.2732227	0.101796	0.6876424	0.003241046	-0.1280538	0.6492495
ENSG00000268575	ENSG00000151923	0.4846618	0.002366362	-0.004443308	0.98697	0.190568	0.4963063
ENSG00000246350	ENSG00000151923	0.3061031	0.06539422	0.07984748	0.7687954	-0.2142454	0.4432288
ENSG00000258210	ENSG00000151923	0.0462841	0.7856082	0.1469207	0.5871486	0.2543586	0.3602766
ENSG00000257621	ENSG00000151923	0.7354669	2.15752e-07	-0.1288054	0.63449	0.07280127	0.7965317
ENSG00000225470	ENSG00000151923	0.3351515	0.04258647	-0.02606203	0.9236738	0.3555974	0.1933411
ENSG00000269982	ENSG00000151923	0.7270638	3.461542e-07	0.4285213	0.09770733	0.4704434	0.07677049
ENSG00000198221	ENSG00000151923	0.2610708	0.1185869	0.6201315	0.0103861	-0.0869511	0.7579845
ENSG00000203875	ENSG00000151923	0.4856358	0.002311864	0.3747574	0.1526653	0.2908241	0.2929879
ENSG00000212694	ENSG00000151923	0.2414575	0.1499465	-0.024157	0.9292394	-0.1060225	0.7068703
ENSG00000258441	ENSG00000151923	0.7351304	2.199494e-07	0.06437967	0.8127544	0.1339734	0.6340616
ENSG00000179818	ENSG00000151923	0.1565333	0.3548642	0.7001806	0.002525789	0.394872	0.1452168
ENSG00000248677	ENSG00000151923	0.2948255	0.07649232	-0.03866454	0.88695	0.1340717	0.6338106
ENSG00000263126	ENSG00000151923	0.6060123	7.038883e-05	-0.06070786	0.8232721	-0.2828588	0.3070057
ENSG00000259605	ENSG00000151923	0.7286844	3.164159e-07	-0.1021424	0.706609	-0.06795935	0.8098276
ENSG00000251562	ENSG00000151923	0.1398301	0.4091294	0.03122005	0.9086218	0.2448012	0.379212
ENSG00000255135	ENSG00000151923	0.3528344	0.032196	0.03861848	0.8870838	-0.2192928	0.4322975
ENSG00000267666	ENSG00000151923	0.6058344	7.082803e-05	0.4211277	0.1042763	-0.4436513	0.09762112
ENSG00000259775	ENSG00000151923	0.6773393	4.139869e-06	0.02584327	0.9243127	-0.2652886	0.3392762
ENSG00000251562	ENSG00000167900	-0.1926282	0.2533574	-0.2190638	0.4149876	0.09718618	0.7304228
ENSG00000245532	ENSG00000167900	-0.1617049	0.3389889	-0.2369959	0.3768187	0.4786451	0.07108109
ENSG00000245694	ENSG00000158164	0.3330948	0.0439535	0.06225092	0.8188486	0.4255617	0.1137664
ENSG00000251562	ENSG00000163156	0.2070422	0.21887	-0.2063164	0.4433037	-0.03988423	0.8877714
ENSG00000245532	ENSG00000163156	0.05528579	0.7451836	0.01066049	0.968744	0.1490479	0.5960029
ENSG00000268388	ENSG00000130598	-0.1252127	0.4602644	-0.2531554	0.3441407	0.05100436	0.8567461
ENSG00000255717	ENSG00000090905	0.4280695	0.008216203	-0.2901376	0.275681	-0.1201156	0.6698187
ENSG00000245694	ENSG00000131747	0.6150031	5.115236e-05	0.4025076	0.1221855	0.4774329	0.07190223
ENSG00000251562	ENSG00000131747	-0.1763224	0.2965213	-0.008918911	0.9738484	0.03721608	0.8952397
ENSG00000245694	ENSG00000167460	0.3272063	0.0480643	0.2676477	0.3162532	0.1628418	0.5620076
ENSG00000268388	ENSG00000167460	-0.1928306	0.2528494	-0.07183865	0.7914825	0.08581024	0.7610741
ENSG00000251562	ENSG00000088325	-0.1587582	0.3479802	-0.165319	0.5406247	-0.05580302	0.8434151
ENSG00000245694	ENSG00000088325	0.6742225	4.761129e-06	0.5954961	0.01493805	0.5022872	0.05638341
ENSG00000245532	ENSG00000146054	-0.3148225	0.05771728	-0.1160831	0.6685644	0.07533065	0.7896063
ENSG00000245532	ENSG00000071539	-0.1316923	0.4371872	0.5865463	0.01693078	0.6377817	0.01052652
ENSG00000251562	ENSG00000071539	-0.2278718	0.1749593	-0.121775	0.6532397	0.3986797	0.1410282
ENSG00000268388	ENSG00000104907	0.1119708	0.5093855	0.3967015	0.1281807	-0.1466322	0.6020399
ENSG00000251562	ENSG00000135451	-0.1895784	0.261094	-0.117533	0.6646487	-0.0804711	0.7755774
ENSG00000245532	ENSG00000135451	-0.1518037	0.3697689	-0.1862317	0.4898299	0.4393295	0.1013226
ENSG00000245694	ENSG00000135451	0.6030544	7.801962e-05	0.4332736	0.09364325	0.3327433	0.2255819
ENSG00000251562	ENSG00000130529	-0.1752053	0.2996409	-0.08500964	0.7542637	-0.204292	0.4651853
ENSG00000245532	ENSG00000130529	-0.1288017	0.4474027	-0.101051	0.7096165	0.2272446	0.4153585
ENSG00000245694	ENSG00000196230	0.5995244	8.809925e-05	0.4349244	0.09226011	0.3201042	0.244776
ENSG00000251562	ENSG00000196230	-0.1209516	0.4757885	-0.3220716	0.2237832	0.3936931	0.1465304
ENSG00000251562	ENSG00000137267	-0.1120741	0.5089924	-0.443372	0.08540939	0.08431688	0.7651235
ENSG00000268388	ENSG00000137267	0.241979	0.1490413	0.1207136	0.6560877	-0.2266224	0.4166714
ENSG00000268388	ENSG00000188229	-0.06497784	0.7023997	0.411571	0.1132203	-0.2577475	0.3536901
ENSG00000245532	ENSG00000188229	-0.06922881	0.6839065	-0.2446368	0.3611613	0.05233752	0.8530387
ENSG00000245694	ENSG00000188229	0.4348269	0.007157305	0.1621514	0.5485162	0.686939	0.004668151
ENSG00000268388	ENSG00000176014	-0.03233402	0.8493255	0.2866245	0.2818002	-0.3315767	0.2273127
ENSG00000245694	ENSG00000176890	0.6683182	6.177191e-06	0.3339219	0.2062282	0.407534	0.1316058
ENSG00000245532	ENSG00000161265	-0.1068065	0.5292288	0.4628463	0.07101893	0.07024151	0.8035545
ENSG00000251562	ENSG00000161265	0.05430743	0.7495469	0.1253472	0.6436876	0.1824674	0.5151212
ENSG00000267080	ENSG00000063244	0.3717929	0.02346274	0.4915258	0.05315522	0.5196882	0.04708274
ENSG00000255717	ENSG00000063244	0.6912906	2.167961e-06	0.1028284	0.7047207	-0.2881649	0.297625
ENSG00000177410	ENSG00000063244	0.6858114	2.806773e-06	0.3009491	0.2573589	-0.3942982	0.1458551
ENSG00000236901	ENSG00000063244	0.1941475	0.249561	0.631821	0.008650713	-0.1367759	0.6269178
ENSG00000224699	ENSG00000063244	0.2191956	0.1924141	0.6352049	0.00819385	0.1002645	0.7221911
ENSG00000197989	ENSG00000063244	0.6042407	7.487379e-05	0.3949286	0.1300511	-0.3417802	0.2124551
ENSG00000226696	ENSG00000063244	0.446512	0.005601323	0.4671158	0.06811595	0.2412846	0.3863121
ENSG00000215417	ENSG00000063244	0.4925076	0.001957607	-0.01220876	0.964207	-0.2926556	0.2898192
ENSG00000268388	ENSG00000221983	-0.03052236	0.8576789	0.3207383	0.2258159	0.002166376	0.9938864
ENSG00000251562	ENSG00000175063	-0.1586012	0.3484632	-0.1640086	0.5438832	0.0970144	0.7308829
ENSG00000245532	ENSG00000108106	-0.2817442	0.09114687	-0.2686101	0.3144493	0.02043756	0.9423679
ENSG00000251562	ENSG00000077152	-0.2230581	0.1844982	-0.2522359	0.3459557	0.0790821	0.779362
ENSG00000268388	ENSG00000077152	-0.1357704	0.4229963	0.5566195	0.0251277	0.1125392	0.6896557
ENSG00000245532	ENSG00000158062	0.01428212	0.9331382	0.2963396	0.2650764	0.497181	0.05935076
ENSG00000268388	ENSG00000118939	0.1864541	0.2691797	-0.2071399	0.4414454	0.09687445	0.7312579
ENSG00000245694	ENSG00000118939	0.3150263	0.05754681	0.2130946	0.4281271	-0.02547129	0.9282036
ENSG00000251562	ENSG00000175564	0.3581637	0.02950792	0.2599074	0.3309793	0.2961379	0.2838504
ENSG00000251562	ENSG00000276043	-0.1829353	0.2784813	-0.1957976	0.4673852	0.2961288	0.2838659
ENSG00000260917	ENSG00000005007	0.6702537	5.675431e-06	0.4491414	0.08094542	0.2960494	0.2840011
ENSG00000268362	ENSG00000005007	0.5157239	0.001087262	0.0321997	0.9057661	0.2120192	0.4480939
ENSG00000228302	ENSG00000005007	0.4359026	0.00700004	0.04492841	0.8687725	-0.3655259	0.1803154
ENSG00000184441	ENSG00000005007	0.2398985	0.1526763	0.1537228	0.5697574	0.04870362	0.8631507
ENSG00000244625	ENSG00000005007	0.3840066	0.0189552	0.07261258	0.789283	-0.06751857	0.8110405
ENSG00000234160	ENSG00000005007	0.6002639	8.589534e-05	-0.2946648	0.2679152	0.2978763	0.2808983
ENSG00000215417	ENSG00000005007	0.5881094	0.000129252	-0.4921916	0.05278469	-0.4283212	0.1111917
ENSG00000254876	ENSG00000005007	0.1759795	0.2974766	-0.0223061	0.9346498	0.4315574	0.1082239
ENSG00000256196	ENSG00000005007	-0.1456896	0.389578	0.2543167	0.3418562	-0.1395245	0.6199411
ENSG00000261061	ENSG00000005007	0.5576491	0.0003361335	-0.3167146	0.2320209	0.2711939	0.3282241
ENSG00000263235	ENSG00000005007	0.5858536	0.000139187	0.1042743	0.7007459	-0.1487655	0.5967074
ENSG00000227036	ENSG00000005007	0.05490692	0.7468724	0.6167001	0.01094435	0.1851544	0.5088443
ENSG00000267213	ENSG00000005007	0.08196514	0.6296106	0.3663364	0.162846	-0.2581231	0.3529644
ENSG00000224699	ENSG00000005007	0.363612	0.0269535	0.4258244	0.1000685	0.2071102	0.4589153
ENSG00000230658	ENSG00000005007	0.185256	0.2723237	-0.1605594	0.5525016	0.5867153	0.02149775
ENSG00000271122	ENSG00000005007	0.5106278	0.001241481	0.4092647	0.1154566	0.5057675	0.05442405
ENSG00000259583	ENSG00000005007	0.2676669	0.1092326	-0.01870874	0.9451728	-0.4728957	0.07503634
ENSG00000197989	ENSG00000005007	0.4983422	0.001695177	0.4101655	0.1145795	-0.6061452	0.01660695
ENSG00000255717	ENSG00000005007	0.7647458	3.582145e-08	0.3965537	0.1283359	-0.5195384	0.04715763
ENSG00000125462	ENSG00000005007	0.3841018	0.01892314	0.3196667	0.2274581	-0.2132016	0.4455064
ENSG00000267080	ENSG00000005007	0.3168003	0.05607994	0.05945936	0.8268549	-0.08545405	0.7620394
ENSG00000177410	ENSG00000005007	0.5518182	0.0003994529	0.4950572	0.05121156	-0.268648	0.3329635
ENSG00000233527	ENSG00000005007	0.6822972	3.302849e-06	-0.1195649	0.6591752	-0.03166785	0.9107951
ENSG00000241155	ENSG00000005007	0.2372317	0.1574293	0.1399501	0.6051932	-0.0006265674	0.9982318
ENSG00000229124	ENSG00000005007	0.1724599	0.3073963	0.1880612	0.4854978	-0.04409521	0.8760026
ENSG00000262089	ENSG00000005007	0.2635228	0.1150419	-0.2248254	0.402509	0.1463264	0.6028058
ENSG00000258634	ENSG00000005007	0.5416601	0.0005355612	0.5685607	0.02155604	-0.04952828	0.8608541
ENSG00000251562	ENSG00000125753	-0.1521828	0.3685607	0.1016497	0.707966	0.1534094	0.585165
ENSG00000130600	ENSG00000026025	0.2595113	0.1208837	0.3189946	0.2284918	0.1557529	0.5793753
ENSG00000268388	ENSG00000100749	0.1838779	0.2759694	-0.06525603	0.8102485	0.09609592	0.7333448
ENSG00000251562	ENSG00000100749	-0.1860047	0.2703563	-0.4797722	0.06001898	0.130362	0.6433117
ENSG00000270332	ENSG00000136709	0.2897462	0.08194713	0.2878409	0.2796724	-0.02885804	0.9186847
ENSG00000226696	ENSG00000136709	0.4886929	0.002147876	0.2098285	0.4354061	0.1797091	0.521601
ENSG00000256196	ENSG00000136709	-0.115823	0.4948309	0.1246458	0.6455592	-0.1997463	0.4753861
ENSG00000206567	ENSG00000136709	0.3762362	0.02172974	0.6225279	0.01000972	0.5315117	0.04144472
ENSG00000267213	ENSG00000136709	0.2388115	0.1546009	0.2218312	0.4089689	0.03550955	0.9000208
ENSG00000125462	ENSG00000136709	0.4696873	0.003357521	0.4856003	0.05653869	-0.09612504	0.7332667
